"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM2","2013-04-03","1","Surface Water","0.6","0.042","2.3","93","7","15","17","0.023","0.003","0.006","8.1","<0.2","32.7","0.28","4","<0.5","19.8","0.07","0.15","0.18","0.03","1.4","0.001","<0.5"
"Eastern Buffer","EM2","2013-04-03","1","Middle Water","0.6","0.04","1.9","95","7.2","18","24","0.022","0.002","0.007","8.1","<0.2","32.8","0.26","4","<0.5","19.8","0.06","0.16","0.18","0.03","0.5","0.001","<0.5"
"Eastern Buffer","EM2","2013-04-03","1","Bottom Water","0.6","0.038","1.5","95","7.1","9","9","0.021","0.003","0.007","8.1","<0.2","32.8","0.27","4","0.7","19.8","0.06","0.13","0.15","0.03","0.3","0.001","<0.5"
"Eastern Buffer","EM2","2013-05-03","1","Surface Water","0.3","0.022","1.7","94","6.8","17","34","0.016","0.003","0.008","8","<0.2","33.4","0.3","2.5","2.7","21.6","0.04","0.27","0.29","0.03","1.8","<0.001","0.6"
"Eastern Buffer","EM2","2013-05-03","1","Middle Water","0.3","0.018","1.6","95","6.9","15","24","0.01","0.003","0.007","8","0.4","33.4","0.29","2.5","2","21.6","0.03","0.23","0.24","0.03","2.6","<0.001","0.7"
"Eastern Buffer","EM2","2013-05-03","1","Bottom Water","0.3","0.013","1.1","94","6.8","6","17","0.009","0.003","0.007","8","0.7","33.4","0.29","2.5","5.8","21.6","0.03","0.19","0.2","0.03","4.9","<0.001","1"
"Eastern Buffer","EM2","2013-06-04","1","Surface Water","1.7","0.049","14","104","7.2","200","500","0.12","0.042","0.01","8","3.5","31.3","0.25","2","1.4","25","0.21","0.17","0.33","0.03","1.3","0.002","1.2"
"Eastern Buffer","EM2","2013-06-04","1","Middle Water","0.5","0.01","1.6","66","4.6","45","91","0.067","0.041","0.012","7.9","1.3","33.5","0.94","2","1.1","23.7","0.12","0.1","0.21","0.03","1.2","<0.001","0.6"
"Eastern Buffer","EM2","2013-06-04","1","Bottom Water","0.5","<0.005","0.4","57","4","4","10","0.066","0.034","0.014","7.9","1.1","34","1.1","2","1.4","23.3","0.11","<0.05","0.15","0.03","2.1","<0.001","0.6"
"Eastern Buffer","EM2","2013-07-03","1","Surface Water","0.8","0.093","3.3","88","6","280","940","0.33","0.048","0.012","8.2","2.4","26.1","1.8","3.7","2.4","27.7","0.47","0.21","0.59","0.03","1.2","0.008","0.6"
"Eastern Buffer","EM2","2013-07-03","1","Middle Water","0.8","0.076","3","67","4.6","980","1700","0.28","0.038","0.012","8.1","2.3","29.3","1.6","3.7","2.8","25.9","0.39","0.1","0.42","0.03","2","0.004","<0.5"
"Eastern Buffer","EM2","2013-07-03","1","Bottom Water","0.9","0.08","1","53","3.6","480","2000","0.14","0.019","0.017","8","3.1","32.4","1.3","3.7","2.9","24.6","0.24","0.19","0.35","0.02","1.8","0.004","<0.5"
"Eastern Buffer","EM2","2013-08-01","1","Surface Water","3.1","0.038","25","130","8.5","24","58","0.067","0.012","0.005","8.3","5.8","29.3","<0.05","2","2.8","28.7","0.12","0.26","0.34","0.04","1.4","0.004","2.1"
"Eastern Buffer","EM2","2013-08-01","1","Middle Water","2.4","0.065","30","126","8.3","81","220","0.12","0.021","0.011","8.2","5.5","29.4","0.09","2","2.3","28.2","0.21","0.3","0.44","0.04","1.2","0.005","2.3"
"Eastern Buffer","EM2","2013-08-01","1","Bottom Water","0.9","0.076","9.8","63","4.3","200","360","0.14","0.023","0.019","7.9","3.1","32.1","0.93","2","5.1","25.1","0.24","0.25","0.41","0.04","2.2","0.003","1.3"
"Eastern Buffer","EM2","2013-09-19","1","Surface Water","0.4","0.053","1.9","86","5.7","71","110","0.041","0.009","0.006","8.3","0.7","30.8","0.3","2.5","4","28.3","0.1","0.21","0.26","<0.02","4.6","0.005","0.9"
"Eastern Buffer","EM2","2013-09-19","1","Middle Water","0.2","0.03","1.6","87","5.7","23","36","0.03","0.008","0.007","8.3","0.6","31","0.34","2.5","2.3","28","0.07","0.13","0.17","<0.02","3.1","0.003","<0.5"
"Eastern Buffer","EM2","2013-09-19","1","Bottom Water","0.1","0.038","1.3","85","5.6","3","5","0.025","0.007","0.007","8.3","1.1","31.1","0.49","2.5","7.6","28","0.07","0.14","0.17","<0.02","7.5","0.004","1.1"
"Eastern Buffer","EM2","2013-10-03","1","Surface Water","0.3","0.052","1.9","68","4.5","44","120","0.037","0.013","0.014","8","<0.2","31.5","0.56","3","2.8","27.9","0.1","0.17","0.22","0.02","1.7","0.003","0.8"
"Eastern Buffer","EM2","2013-10-03","1","Middle Water","0.4","0.05","1.7","88","5.8","68","120","0.035","0.012","0.015","8","<0.2","31.5","0.52","3","3.2","27.9","0.1","0.18","0.23","0.02","1.6","0.003","1.1"
"Eastern Buffer","EM2","2013-10-03","1","Bottom Water","0.2","0.021","0.9","88","5.8","1","6","0.009","0.017","0.009","8","<0.2","32.2","0.64","3","4.2","27.6","0.05","0.14","0.17","0.02","2.9","0.001","0.9"
"Eastern Buffer","EM2","2013-11-04","1","Surface Water","7","0.027","2.5","94","6.5","81","110","0.05","0.016","0.014","8.1","0.3","32.3","0.44","2.5","5","25","0.09","0.16","0.23","0.03","4.1","0.001","1"
"Eastern Buffer","EM2","2013-11-04","1","Middle Water","7","0.025","3.4","96","6.6","65","100","0.044","0.015","0.012","8.1","1.1","32.3","0.41","2.5","4.4","25","0.08","0.16","0.22","0.03","3.7","0.001","0.8"
"Eastern Buffer","EM2","2013-11-04","1","Bottom Water","0.7","0.021","3.9","99","6.8","40","95","0.031","0.012","0.01","8.1","0.6","32.4","0.36","2.5","3.6","25","0.06","0.16","0.2","0.02","3.3","0.001","0.9"
"Eastern Buffer","EM2","2013-12-07","1","Surface Water","0.8","0.072","2.2","87","6.4","120","240","0.17","0.019","0.029","7.8","<0.2","32.9","1.6","3","1.4","21","0.26","0.15","0.34","0.04","1.6","0.002","0.6"
"Eastern Buffer","EM2","2013-12-07","1","Middle Water","0.5","0.04","1.4","90","6.6","110","260","0.14","0.017","0.023","7.9","<0.2","33.1","1.4","3","2.2","21","0.2","0.12","0.28","0.04","1.8","<0.001","0.6"
"Eastern Buffer","EM2","2013-12-07","1","Bottom Water","0.3","0.021","1.3","91","6.7","32","70","0.13","0.014","0.019","7.9","<0.2","33.1","1.4","3","7.4","21","0.17","0.1","0.24","0.03","3.5","<0.001","1"
"Eastern Buffer","EM2","2014-01-08","1","Surface Water","0.7","0.057","0.6","70","5.5","39","76","0.11","0.002","0.008","8.1","<0.2","33","1.1","3.5","1.1","17.3","0.17","0.1","0.21","0.04","1.5","0.002","<0.5"
"Eastern Buffer","EM2","2014-01-08","1","Middle Water","0.4","0.043","0.4","95","7.5","11","24","0.027","0.01","0.005","8.1","0.4","33.1","1.2","3.5","2.1","16.9","0.08","0.13","0.17","0.03","2.5","0.001","<0.5"
"Eastern Buffer","EM2","2014-01-08","1","Bottom Water","0.4","0.034","<0.2","95","7.5","9","24","0.11","0.016","0.014","8.1","0.5","33.1","1.1","3.5","2.8","16.9","0.16","0.17","0.3","0.03","3.1","<0.001","<0.5"
"Eastern Buffer","EM2","2014-02-05","1","Surface Water","1.1","0.033","6","86","6.7","8","17","0.046","0.007","0.009","8","0.5","33.1","0.28","2.5","3.1","17.8","0.09","0.27","0.32","0.03","1.9","<0.001","0.9"
"Eastern Buffer","EM2","2014-02-05","1","Middle Water","1.1","0.033","5.3","100","7.7","8","13","0.041","0.006","0.008","8","0.9","33.2","0.25","2.5","3.6","18.2","0.08","0.14","0.19","0.03","2.5","<0.001","0.9"
"Eastern Buffer","EM2","2014-02-05","1","Bottom Water","1.2","0.035","6.8","110","8.5","<1","1","0.047","0.003","0.011","8","3.2","33.3","0.33","2.5","17","18.3","0.09","0.16","0.21","0.03","2.2","<0.001","2.3"
"Eastern Buffer","EM2","2014-03-03","1","Surface Water","0.5","0.025","0.5","81","6.3","19","35","0.055","0.01","0.011","7.9","0.8","33.5","0.46","4","1.3","17.5","0.09","0.11","0.18","0.02","1","<0.001","0.5"
"Eastern Buffer","EM2","2014-03-03","1","Middle Water","1.3","0.019","0.5","104","8.1","16","31","0.059","0.009","0.011","7.9","0.3","33.6","0.47","4","1.7","17.6","0.09","0.11","0.18","<0.02","0.9","<0.001","0.6"
"Eastern Buffer","EM2","2014-03-03","1","Bottom Water","0.5","0.026","0.7","105","8.2","19","35","0.055","0.01","0.011","7.9","0.3","33.6","0.46","4","1.6","17.5","0.09","0.09","0.16","0.02","1","<0.001","<0.5"
"Eastern Buffer","EM2","2014-04-17","1","Surface Water","0.9","0.023","1.4","103","7.5","1","1","0.008","0.003","0.007","8.3","0.6","33.2","0.46","5","0.7","21.6","0.03","0.05","0.06","<0.02","0.6","0.001","0.6"
"Eastern Buffer","EM2","2014-04-17","1","Middle Water","1.4","0.03","3.8","107","7.8","2","3","0.01","0.002","0.006","8.3","<0.2","33.2","0.47","5","0.8","21.4","0.04","0.08","0.09","<0.02","0.7","0.002","0.7"
"Eastern Buffer","EM2","2014-04-17","1","Bottom Water","0.8","0.027","<0.2","101","7.4","6","9","0.005","0.002","0.005","8.3","2.4","33.3","0.46","5","0.9","21.3","0.03","0.1","0.11","<0.02","0.8","0.002","<0.5"
"Eastern Buffer","EM2","2014-05-12","1","Surface Water","0.7","0.13","<0.2","72","5.2","7100","20000","0.12","0.008","0.025","8.1","1.3","27.8","1","1.6","2.7","23.5","0.26","0.3","0.43","0.04","3.5","0.006","0.6"
"Eastern Buffer","EM2","2014-05-12","1","Middle Water","0.4","0.086","<0.2","79","5.6","1000","2800","0.062","0.005","0.018","8.1","0.8","32.6","0.72","1.6","2.5","23.2","0.15","0.23","0.3","0.03","1.8","0.004","0.6"
"Eastern Buffer","EM2","2014-05-12","1","Bottom Water","0.2","0.038","0.8","86","6","80","290","0.022","0.003","0.006","8.2","<0.2","33.3","0.64","1.6","16","23.1","0.06","0.13","0.16","<0.02","5.1","0.002","3.2"
"Eastern Buffer","EM2","2014-06-09","1","Surface Water","1.6","0.024","4.6","106","7.1","6","67","0.15","0.022","0.002","8.3","1.1","28.3","<0.05","1.6","1.4","27.4","0.2","0.25","0.42","0.02","0.8","0.002","1"
"Eastern Buffer","EM2","2014-06-09","1","Middle Water","1.7","0.017","4.9","106","7.2","23","110","0.12","0.018","0.003","8.2","<0.2","31.1","<0.05","1.6","1.4","26.1","0.16","0.21","0.35","<0.02","1","0.001","1.1"
"Eastern Buffer","EM2","2014-06-09","1","Bottom Water","0.8","0.014","2.8","52","3.7","28","94","0.074","0.018","0.011","8","2.8","34","0.7","1.6","4.7","22.3","0.11","0.22","0.31","0.03","4.8","<0.001","1.1"
"Eastern Buffer","EM2","2014-07-03","1","Surface Water","3.2","0.062","23","113","7.5","80","340","0.17","0.028","0.009","8.2","1.9","28.6","0.08","2","2.7","28.2","0.26","0.32","0.52","0.03","1.4","0.005","1.5"
"Eastern Buffer","EM2","2014-07-03","1","Middle Water","3.9","0.038","<0.2","51","3.5","52","120","0.079","0.017","0.013","8","2.4","32.6","0.76","2","3.6","26","0.13","0.14","0.24","0.02","1","0.002","1.3"
"Eastern Buffer","EM2","2014-07-03","1","Bottom Water","2.9","0.007","0.4","41","2.8","32","100","0.091","0.023","0.014","7.9","0.9","34","1.2","2","5.6","23.3","0.12","0.12","0.23","0.03","4.8","<0.001","1.2"
"Eastern Buffer","EM2","2014-08-01","1","Surface Water","1.6","0.035","13","99","6.6","25","120","0.13","0.01","0.005","7.9","0.9","31","0.77","3.2","28","26.7","0.18","0.16","0.3","0.02","0.7","0.001","12"
"Eastern Buffer","EM2","2014-08-01","1","Middle Water","0.4","0.013","2.2","52","3.7","62","90","0.11","0.016","0.013","7.7","<0.2","34","1.1","3.2","3.1","23","0.14","0.1","0.23","0.02","1.8","<0.001","1.6"
"Eastern Buffer","EM2","2014-08-01","1","Bottom Water","0.4","0.007","<0.2","49","3.5","4","12","0.1","0.009","0.017","7.7","2.2","34.2","1.2","3.2","5.1","22.6","0.12","0.05","0.16","0.02","3.4","<0.001","1.8"
"Eastern Buffer","EM2","2014-09-08","1","Surface Water","1.3","0.013","2.2","79","5.1","11","23","0.017","0.005","0.005","7.8","1.7","32","0.35","4","9.9","29","0.04","0.15","0.17","<0.02","0.8","<0.001","2.8"
"Eastern Buffer","EM2","2014-09-08","1","Middle Water","0.9","0.044","4.3","85","5.5","120","140","0.061","0.009","0.009","7.7","<0.2","32","0.53","4","2.4","28.1","0.11","0.2","0.27","0.02","2.1","0.001","1.2"
"Eastern Buffer","EM2","2014-09-08","1","Bottom Water","0.7","0.056","2","69","4.6","140","290","0.074","0.011","0.013","7.7","1.9","32.3","0.7","4","7.7","27.4","0.14","0.18","0.27","0.03","6.8","0.001","1.7"
"Eastern Buffer","EM2","2014-10-03","1","Surface Water","0.6","0.15","<0.2","66","4.2","69","100","0.14","0.059","0.036","7.4","1.2","32.2","1.7","2.4","0.6","29.5","0.35","0.38","0.58","0.05","1.8","0.002","<0.5"
"Eastern Buffer","EM2","2014-10-03","1","Middle Water","0.4","0.09","0.4","69","4.4","670","1500","0.088","0.046","0.026","7.4","1","32.8","1.4","2.4","5.4","29","0.22","0.35","0.48","0.03","2.5","0.001","0.9"
"Eastern Buffer","EM2","2014-10-03","1","Bottom Water","0.4","0.053","1","76","4.9","110","240","0.057","0.033","0.018","7.5","<0.2","33.1","1.1","2.4","4.2","28.9","0.14","0.25","0.34","0.03","3.1","<0.001","1"
"Eastern Buffer","EM2","2014-11-13","1","Surface Water","0.3","0.044","5.7","59","4.1","100","180","0.072","0.022","0.017","8","0.7","32.6","0.35","4","2.7","24.4","0.14","0.23","0.32","0.03","4","0.002","0.9"
"Eastern Buffer","EM2","2014-11-13","1","Middle Water","0.4","0.042","4.1","93","6.4","72","210","0.063","0.023","0.014","8","0.6","33","0.37","4","4.2","24.7","0.13","0.23","0.32","0.03","3.3","0.002","1.6"
"Eastern Buffer","EM2","2014-11-13","1","Bottom Water","0.4","0.024","0.7","96","6.6","55","170","0.046","0.019","0.011","8","3.2","33","0.49","4","3.7","24.4","0.09","0.17","0.24","<0.02","4.3","0.001","0.8"
"Eastern Buffer","EM2","2014-12-05","1","Surface Water","0.1","0.024","8","95","6.9","18","38","0.039","0.008","0.008","7.9","1.2","32.6","0.1","3.5","2.7","21.8","0.07","0.29","0.34","<0.02","2.3","<0.001","0.9"
"Eastern Buffer","EM2","2014-12-05","1","Middle Water","0.2","0.028","6.2","97","7.1","23","66","0.044","0.008","0.008","7.9","1.8","32.6","0.1","3.5","3.6","21.8","0.08","0.21","0.26","<0.02","1.7","<0.001","1.1"
"Eastern Buffer","EM2","2014-12-05","1","Bottom Water","0.1","0.028","12","98","7.1","13","460","0.042","0.007","0.01","7.9","<0.2","32.6","0.1","3.5","2.2","21.8","0.08","0.39","0.44","0.02","1.9","<0.001","0.8"
"Eastern Buffer","EM2","2015-01-02","1","Surface Water","0.7","0.04","0.9","99","7.8","53","65","0.08","0.015","0.005","7.9","0.8","31.9","0.32","4.3","0.6","17.7","0.14","0.39","0.49","0.02","4.4","<0.001","<0.5"
"Eastern Buffer","EM2","2015-01-02","1","Middle Water","0.6","0.03","0.6","104","8.2","29","37","0.085","0.012","0.007","7.9","2.2","32","0.44","4.3","1.2","17.6","0.13","0.35","0.45","0.02","4.6","<0.001","<0.5"
"Eastern Buffer","EM2","2015-01-02","1","Bottom Water","0.4","0.019","1.8","103","8.1","2","2","0.06","0.012","0.006","7.9","2.5","32","0.45","4.3","2","17.6","0.09","0.47","0.54","<0.02","4.6","<0.001","0.6"
"Eastern Buffer","EM2","2015-02-02","1","Surface Water","0.3","0.021","1","82","6.6","<1","<1","0.097","0.01","0.008","7.9","0.8","31.8","0.66","5.2","1","16.7","0.13","0.17","0.28","<0.02","0.7","<0.001","<0.5"
"Eastern Buffer","EM2","2015-02-02","1","Middle Water","0.4","0.019","1.8","79","6.3","2","5","0.094","0.009","0.009","7.9","1","31.8","0.62","5.2","1","16.7","0.12","0.15","0.25","<0.02","0.8","<0.001","<0.5"
"Eastern Buffer","EM2","2015-02-02","1","Bottom Water","0.3","0.02","3.9","81","6.5","13","22","0.094","0.01","0.008","7.9","0.4","31.9","0.63","5.2","1.4","16.6","0.12","0.29","0.39","0.02","0.9","<0.001","0.5"
"Eastern Buffer","EM2","2015-03-02","1","Surface Water","0.5","0.027","2.4","96","7.4","12","30","0.044","0.004","0.007","7.8","1.7","32.7","0.27","5.2","1.1","18","0.08","0.33","0.38","0.02","0.7","<0.001","0.5"
"Eastern Buffer","EM2","2015-03-02","1","Middle Water","0.5","0.023","1","97","7.6","7","17","0.046","0.005","0.007","7.8","1.2","32.7","0.28","5.2","1.9","18","0.07","0.24","0.29","<0.02","0.8","<0.001","0.6"
"Eastern Buffer","EM2","2015-03-02","1","Bottom Water","0.4","0.025","1.2","96","7.4","25","37","0.041","0.005","0.008","7.8","0.8","33","0.31","5.2","0.8","18.2","0.07","0.22","0.27","<0.02","1.7","<0.001","<0.5"
"Eastern Buffer","EM2","2015-04-09","1","Surface Water","0.7","0.039","0.5","97","7","10","41","0.013","<0.002","0.007","7.8","0.3","33.4","0.22","4.3","0.7","21.8","0.05","0.2","0.22","<0.02","1.4","<0.001","<0.5"
"Eastern Buffer","EM2","2015-04-09","1","Middle Water","0.8","0.028","1.5","99","7.1","7","20","0.015","0.003","0.007","7.8","<0.2","33.4","0.21","4.3","0.7","21.8","0.05","0.19","0.21","<0.02","1.2","<0.001","<0.5"
"Eastern Buffer","EM2","2015-04-09","1","Bottom Water","0.4","0.039","0.6","94","6.8","4","5","0.021","0.004","0.007","7.8","<0.2","33.5","0.28","4.3","4","21.7","0.06","0.16","0.19","<0.02","2.7","<0.001","<0.5"
"Eastern Buffer","EM2","2015-05-06","1","Surface Water","0.7","0.05","1.6","93","6.4","1","12","0.092","0.014","0.004","8.2","<0.2","31.8","0.11","4.1","<0.5","25.3","0.16","0.16","0.27","<0.02","2.2","0.003","<0.5"
"Eastern Buffer","EM2","2015-05-06","1","Middle Water","0.7","0.086","2.2","77","5.4","170","350","0.082","0.013","0.005","8.1","<0.2","33.4","0.15","4.1","1.1","23.8","0.18","0.22","0.32","0.02","2.6","0.004","0.5"
"Eastern Buffer","EM2","2015-05-06","1","Bottom Water","0.5","0.081","2.3","78","5.5","90","190","0.064","0.014","0.005","8.1","0.7","34","0.15","4.1","1.8","23.3","0.16","0.2","0.28","0.02","3.7","0.004","0.6"
"Eastern Buffer","EM2","2015-06-17","1","Surface Water","1","0.048","7","73","5.1","180","410","0.094","0.031","0.005","7.9","1.3","32.9","0.75","2.5","2.5","24.3","0.17","0.2","0.33","0.03","3","0.002","1.1"
"Eastern Buffer","EM2","2015-06-17","1","Middle Water","0.7","0.034","2.8","53","3.7","93","130","0.084","0.033","0.013","7.9","<0.2","33.9","1","2.5","2.5","23.1","0.15","0.14","0.26","0.02","3.4","<0.001","0.8"
"Eastern Buffer","EM2","2015-06-17","1","Bottom Water","0.8","0.014","1.5","49","3.5","38","110","0.063","0.027","0.011","7.9","<0.2","34.4","1.1","2.5","2.9","22.7","0.1","0.14","0.23","0.03","4.5","<0.001","0.6"
"Eastern Buffer","EM2","2015-07-10","1","Surface Water","1.2","0.018","1","101","6.7","1","4","<0.002","0.004","0.005","8.4","0.7","32.9","0.11","5","1.6","26.7","0.02","0.16","0.17","<0.02","2.7","0.002","0.9"
"Eastern Buffer","EM2","2015-07-10","1","Middle Water","1.4","0.018","2.6","106","7.1","1","3","<0.002","0.003","0.006","8.4","0.4","32.9","0.08","5","3.8","26.4","0.02","0.18","0.19","<0.02","2.5","0.002","1.4"
"Eastern Buffer","EM2","2015-07-10","1","Bottom Water","1","0.044","1","75","5.1","44","120","0.03","0.008","0.012","8.2","2.9","33.5","0.62","5","25","24.5","0.08","0.19","0.23","0.02","15.3","0.003","3.2"
"Eastern Buffer","EM2","2015-08-05","1","Surface Water","2","0.06","19","98","6.7","76","200","0.04","0.008","0.004","7.9","2.5","32.4","0.38","3","3.7","25.4","0.11","0.34","0.39","0.05","3.4","0.002","2.5"
"Eastern Buffer","EM2","2015-08-05","1","Middle Water","0.7","0.043","3.4","61","4.3","110","220","0.054","0.022","0.005","7.8","1.1","33.6","0.93","3","2","23.3","0.12","0.23","0.31","0.04","3.3","0.001","1"
"Eastern Buffer","EM2","2015-08-05","1","Bottom Water","0.2","0.019","2.1","53","3.8","5","11","0.087","0.022","0.016","7.7","0.3","34.3","1.1","3","3.8","22.4","0.13","0.26","0.37","0.04","5.1","<0.001","0.8"
"Eastern Buffer","EM2","2015-09-21","1","Surface Water","1.4","0.23","0.9","68","4.4","19","53","0.14","0.027","0.032","8","0.8","32","1.6","2","18","28.2","0.4","0.99","1.16","0.07","2","0.013","1.5"
"Eastern Buffer","EM2","2015-09-21","1","Middle Water","0.3","0.15","1","76","4.9","70","90","0.081","0.019","0.024","8.1","0.9","32.8","1.2","2","12","28","0.25","0.83","0.93","0.08","2","0.009","1.2"
"Eastern Buffer","EM2","2015-09-21","1","Bottom Water","5.4","0.089","0.8","81","5.3","55","100","0.038","0.014","0.014","8.1","0.7","33.3","1","2","12","27.9","0.14","0.46","0.51","0.09","2.9","0.006","1.2"
"Eastern Buffer","EM2","2015-10-15","1","Surface Water","1","0.007","1.4","85","5.6","3","10","0.039","0.081","0.018","7.9","<0.2","32.8","1.3","2.5","2.8","27.2","0.13","0.25","0.37","0.05","4.7","<0.001","0.7"
"Eastern Buffer","EM2","2015-10-15","1","Middle Water","0.9","0.007","1.2","86","5.7","15","32","0.043","0.084","0.02","7.9","0.4","32.8","1.4","2.5","4.6","27.1","0.13","0.22","0.35","0.06","5","<0.001","0.8"
"Eastern Buffer","EM2","2015-10-15","1","Bottom Water","0.7","0.006","1.5","89","5.9","2","6","0.032","0.072","0.016","7.9","<0.2","32.9","1.3","2.5","5.1","27","0.11","0.29","0.39","0.06","5.9","<0.001","0.9"
"Eastern Buffer","EM2","2015-11-27","1","Surface Water","0.3","0.024","2.6","91","6.3","<1","1","0.015","0.013","0.008","7.8","0.7","33.2","0.51","3","1.3","24.3","0.05","0.11","0.14","0.07","4.7","<0.001","<0.5"
"Eastern Buffer","EM2","2015-11-27","1","Middle Water","0.4","0.02","2.5","98","6.8","<1","1","0.014","0.013","0.009","7.9","0.7","33.2","0.52","3","4.1","24.4","0.05","0.14","0.17","0.06","4.7","<0.001","0.5"
"Eastern Buffer","EM2","2015-11-27","1","Bottom Water","0.4","0.027","3.4","98","6.8","1","4","0.015","0.016","0.01","7.9","0.6","33.2","0.55","3","5.1","24.4","0.06","0.09","0.12","0.06","5.8","<0.001","0.6"
"Eastern Buffer","EM2","2015-12-12","1","Surface Water","0.3","0.027","1.9","87","6.3","9","15","0.039","0.048","0.014","8.2","<0.2","33.2","0.7","2","2.3","22","0.11","0.37","0.46","0.08","1.9","0.001","<0.5"
"Eastern Buffer","EM2","2015-12-12","1","Middle Water","0.4","0.025","1.2","89","6.4","14","33","0.034","0.048","0.015","8.2","<0.2","33.2","0.7","2","3","22","0.11","0.31","0.39","0.05","2.1","0.001","<0.5"
"Eastern Buffer","EM2","2015-12-12","1","Bottom Water","0.5","0.017","1.1","91","6.5","3","7","0.024","0.047","0.012","8.2","<0.2","33.2","0.69","2","3.6","21.9","0.09","0.39","0.46","0.05","2.4","<0.001","<0.5"
"Eastern Buffer","EM2","2016-01-04","1","Surface Water","0.8","0.023","1.8","94","7.2","1","1","0.14","0.021","0.014","7.6","<0.2","31.7","0.98","6","0.5","19.4","0.18","0.3","0.46","0.03","2.4","<0.001","0.5"
